brand,model,year,kilometers_driven,owner_type,fuel_type,price_lakhs
Maruti,Alto 800,2018.0,41768,1,PETROL,3.14
Tata,Tiago,2018.0,116344,1,PETROL,4.25
Maruti,IGNIS,2017.0,29406,2,PETROL,4.87
Honda,City,2018.0,48806,1,PETROL,6.134
Maruti,Swift,2017.0,15015,1,PETROL,5.3
Maruti,S PRESSO,2021.0,34978,1,PETROL,3.94
Maruti,S PRESSO,2022.0,14213,1,PETROL,5.75
Maruti,Swift,2014.0,95255,2,PETROL,4.41
Tata,NEXON,2021.0,12315,1,PETROL,10.74
Skoda,Octavia,2019.0,67896,1,PETROL,15.56
Hyundai,Grand i10,2014.0,94278,1,DIESEL,4.19
Maruti,Alto K10,2016.0,74250,2,PETROL,3.17
Hyundai,i20,2012.0,76643,2,PETROL,3.5
Maruti,Ciaz,2018.0,15562,1,PETROL,8.17
Maruti,Wagon R 1.0,2014.0,95103,1,PETROL,3.62
Hyundai,Grand i10,2016.0,97535,1,PETROL,5.1
Honda,Amaze,2019.0,67055,1,PETROL,4.86
Maruti,Ertiga,2021.0,78592,1,CNG,10.04
Hyundai,Elite i20,2019.0,98635,1,PETROL,7.27
Maruti,Baleno,2018.0,25384,1,PETROL,6.39
Mahindra,KUV 100 NXT,2018.0,28680,1,PETROL,4.63
Maruti,Ertiga,2012.0,98413,2,DIESEL,6.02
Hyundai,Eon,2018.0,71503,2,PETROL,3.04
Hyundai,Creta,2015.0,86667,1,DIESEL,9.25
Maruti,Swift,2016.0,61051,1,DIESEL,4.05
Maruti,Swift,2015.0,63231,2,PETROL,5.07
Hyundai,Creta,2019.0,20269,2,PETROL,11.21
Maruti,Ertiga,2014.0,18866,1,PETROL,6.47
Hyundai,Santro Xing,2012.0,64437,2,PETROL,1.82
Maruti,S PRESSO,2020.0,49770,1,PETROL,4.53
Tata,NEXON,2020.0,31011,1,PETROL,9.07
Tata,NEXON,2020.0,73993,2,PETROL,6.76
Hyundai,Grand i10,2015.0,95963,2,PETROL,4.45
Maruti,Ciaz,2021.0,40629,1,PETROL,8.22
Maruti,Swift,2011.0,87951,1,DIESEL,3.8
Maruti,Celerio,2016.0,51058,1,PETROL,3.98
Hyundai,Verna,2016.0,70887,1,DIESEL,6.93
Hyundai,i10,2011.0,23029,1,PETROL,3.41
KIA,SELTOS,2019.0,33250,2,DIESEL,12.46
Honda,WR-V,2018.0,13378,1,PETROL,6.7
Honda,Jazz,2015.0,29383,2,PETROL,4.61
Renault,Kwid,2019.0,37634,1,PETROL,4.13
Renault,Kiger,2021.0,12233,1,PETROL,7.8
Maruti,Vitara Brezza,2019.0,41612,1,DIESEL,7.61
Maruti,Alto K10,2011.0,93403,1,PETROL,1.57
Maruti,New Wagon-R,2020.0,48884,2,CNG,5.32
Maruti,Baleno,2017.0,32062,1,PETROL,5.81
Ford,Ecosport,2020.0,27669,1,PETROL,9.81
Volkswagen,Polo,2010.0,77436,1,PETROL,2.11
Honda,Amaze,2019.0,45348,1,PETROL,6.88
Maruti,Swift,2019.0,42392,2,PETROL,5.59
Honda,WR-V,2017.0,80430,1,PETROL,7.0
Maruti,Baleno,2019.0,66714,1,PETROL,6.67
Maruti,Wagon R 1.0,2011.0,72438,1,CNG,2.52
Tata,TIGOR,2018.0,74369,1,PETROL,2.72
KIA,SONET,2021.0,13890,1,PETROL,9.84
Maruti,New Wagon-R,2020.0,34900,1,CNG,5.4
Maruti,New Wagon-R,2019.0,72103,1,CNG,5.11
Honda,Amaze,2022.0,4412,1,PETROL,7.55
Renault,Kwid,2018.0,77605,1,PETROL,3.45
Maruti,Wagon R 1.0,2010.0,66303,2,PETROL,1.56
Hyundai,Creta,2019.0,15589,1,PETROL,10.56
Hyundai,i10,2012.0,62549,2,PETROL,3.3
Maruti,Vitara Brezza,2018.0,91454,1,DIESEL,6.67
Honda,City,2012.0,74401,2,PETROL,5.43
Nissan,Micra Active,2014.0,65170,2,PETROL,3.15
Maruti,Celerio,2017.0,23389,1,PETROL,4.33
Maruti,Alto,2021.0,25833,1,CNG,4.5
Maruti,Celerio,2017.0,51180,1,PETROL,4.93
Maruti,Swift Dzire,2010.0,76824,2,DIESEL,7.41
Ford,Ecosport,2017.0,93995,1,PETROL,5.52
Skoda,Rapid,2017.0,87893,1,DIESEL,13.77
Maruti,Vitara Brezza,2016.0,61867,1,DIESEL,7.25
Volkswagen,Ameo,2017.0,71728,2,DIESEL,6.17
Toyota,Etios,2011.0,61988,1,DIESEL,5.77
Maruti,Baleno,2020.0,34138,1,PETROL,7.03
Volkswagen,Ameo,2016.0,78218,2,PETROL,4.9
Nissan,Micra Active,2015.0,36617,2,PETROL,3.18
Maruti,Ciaz,2017.0,71642,1,PETROL,7.61
Maruti,Swift,2013.0,70694,1,PETROL,4.99
Maruti,Swift,2014.0,18498,1,PETROL,3.38
Maruti,Swift,2013.0,116936,1,DIESEL,4.31
Skoda,Rapid,2021.0,14335,1,PETROL,10.98
Maruti,Swift,2018.0,71738,2,PETROL,5.43
Maruti,Swift,2018.0,49009,1,PETROL,6.73
Hyundai,Elite i20,2019.0,19862,1,PETROL,6.89
Hyundai,Elite i20,2017.0,44207,1,PETROL,5.49
Volkswagen,Vento,2022.0,42247,1,PETROL,7.7565
Ford,New Figo,2020.0,21619,1,PETROL,6.33
Honda,Amaze,2020.0,96738,2,DIESEL,4.04
Ford,Ecosport,2018.0,84606,1,PETROL,7.21
Maruti,Alto 800,2014.0,29368,2,PETROL,2.58
Renault,Kwid,2018.0,34821,1,PETROL,3.64
Datsun,Redi Go,2020.0,22182,1,PETROL,3.9
Honda,Brio,2012.0,55093,2,PETROL,3.41
Datsun,Redi Go,2018.0,25775,2,PETROL,2.49
Honda,Amaze,2018.0,55763,1,PETROL,5.91
Maruti,Wagon R 1.0,2011.0,75550,2,PETROL,2.78
Maruti,S Cross,2020.0,30385,1,PETROL,8.59
Hyundai,Eon,2018.0,77164,2,PETROL,3.06
Hyundai,Elite i20,2019.0,89053,1,PETROL,6.06
Maruti,Swift,2017.0,44710,1,PETROL,4.28
Honda,Amaze,2021.0,61999,2,PETROL,3.5
Tata,ALTROZ,2020.0,54207,1,PETROL,6.94
Hyundai,i10,2015.0,58066,1,PETROL,3.16
Renault,Kiger,2021.0,32302,1,PETROL,10.24
KIA,SELTOS,2020.0,21965,1,PETROL,14.42
Maruti,Wagon R 1.0,2010.0,62714,2,PETROL,2.61
Hyundai,Grand i10,2015.0,92259,1,CNG,4.25
Volkswagen,Vento,2016.0,69560,2,PETROL,4.11
Maruti,Ciaz,2017.0,123957,2,DIESEL,5.53
Maruti,Swift,2015.0,69981,1,DIESEL,3.72
Maruti,Celerio,2016.0,33001,1,PETROL,4.37
Hyundai,Xcent,2014.0,49493,1,PETROL,3.8
Hyundai,i10,2013.0,42766,1,PETROL,3.16
Maruti,Alto 800,2015.0,38257,2,PETROL,2.95
Hyundai,i10,2011.0,49226,2,PETROL,3.09
Renault,Duster,2016.0,73494,2,DIESEL,7.45
Volkswagen,Ameo,2016.0,84005,1,PETROL,6.05
Mahindra,Thar,2022.0,24853,1,PETROL,15.03
Tata,NEXON,2018.0,75804,2,DIESEL,6.25
Maruti,Alto,2022.0,13095,1,PETROL,4.32
Maruti,Swift,2016.0,83096,1,PETROL,5.04
Jeep,Compass,2017.0,54857,1,DIESEL,11.46
Hyundai,Creta,2020.0,33827,1,PETROL,11.12
Maruti,Ciaz,2017.0,65329,1,PETROL,6.36
Honda,Amaze,2013.0,120332,1,PETROL,3.97
Hyundai,AURA,2020.0,13884,2,PETROL,7.36
Maruti,Swift,2020.0,44817,2,PETROL,5.45
Maruti,New Wagon-R,2021.0,82599,1,CNG,6.24
Hyundai,Grand i10,2018.0,11738,1,PETROL,5.47
Hyundai,Eon,2018.0,38072,2,PETROL,3.25
Honda,Brio,2012.0,63932,3,PETROL,2.64
Tata,Tiago,2016.0,86617,1,PETROL,4.13
Ford,Ecosport,2020.0,14618,1,PETROL,10.1
Maruti,Baleno,2019.0,29905,1,PETROL,5.1
KIA,SELTOS,2019.0,24270,2,PETROL,14.85
Hyundai,NEW SANTRO,2019.0,30327,1,PETROL,4.76
Honda,Amaze,2017.0,84614,1,DIESEL,9.75
Maruti,Alto K10,2016.0,48223,1,PETROL,3.15
Honda,Amaze,2015.0,105227,1,PETROL,4.03
Hyundai,Elite i20,2017.0,83768,1,PETROL,5.02
Honda,City,2019.0,20593,1,PETROL,7.53
Volkswagen,Polo,2017.0,65366,2,PETROL,5.37
Renault,Kwid,2021.0,31433,1,PETROL,4.05
Maruti,Alto 800,2017.0,41690,2,PETROL,3.37
Maruti,Swift Dzire,2015.0,48863,2,PETROL,6.59
Mahindra,TUV 300 PLUS,2018.0,93924,2,DIESEL,7.14
Hyundai,Elite i20,2017.0,31163,1,PETROL,4.534
Maruti,Baleno,2017.0,34559,1,PETROL,6.6
Maruti,Wagon R 1.0,2016.0,60569,2,CNG,3.8
Hyundai,Grand i10,2019.0,108945,1,CNG,5.24
Maruti,Swift,2016.0,50713,2,PETROL,5.06
Hyundai,NEW SANTRO,2019.0,57062,1,PETROL,4.29
Hyundai,Elite i20,2015.0,62978,3,PETROL,5.39
Renault,Duster,2019.0,57721,1,DIESEL,9.31
Toyota,YARIS,2018.0,96573,1,PETROL,5.71
Maruti,Swift,2019.0,74999,1,DIESEL,6.61
Hyundai,Verna,2020.0,32523,1,PETROL,8.39
Hyundai,Verna,2017.0,61703,1,PETROL,7.16
Maruti,Alto,2019.0,63951,1,PETROL,3.14
Toyota,Etios Liva,2016.0,65160,2,DIESEL,3.96
Maruti,Ciaz,2018.0,59456,1,PETROL,8.29
Hyundai,Verna,2013.0,29555,1,DIESEL,6.03
Mahindra,XUV700,2022.0,16073,2,DIESEL,18.62
Maruti,Dzire,2019.0,14049,1,PETROL,8.94
Maruti,S PRESSO,2019.0,65546,1,PETROL,4.19
Maruti,Swift Dzire,2012.0,38319,1,PETROL,4.24
Honda,City,2020.0,53295,2,PETROL,7.81
Maruti,Swift,2011.0,67009,2,PETROL,3.35
Maruti,Dzire,2019.0,23227,2,PETROL,7.0
Maruti,Swift,2013.0,77965,1,PETROL,3.96
Maruti,Celerio,2018.0,77377,1,PETROL,4.03
Hyundai,Grand i10,2017.0,31604,1,PETROL,4.97
Maruti,IGNIS,2018.0,96540,1,PETROL,4.57
Hyundai,Grand i10,2014.0,38490,1,PETROL,3.69
Maruti,Swift Dzire,2014.0,65396,2,PETROL,4.46
Maruti,Celerio,2016.0,77711,3,PETROL,3.93
Ford,FREESTYLE,2018.0,61129,1,DIESEL,6.84
Maruti,Swift,2014.0,51489,1,PETROL,5.15
Volkswagen,Polo,2014.0,62939,2,DIESEL,4.38
Honda,Jazz,2016.0,72025,3,DIESEL,4.15
Hyundai,Grand i10,2016.0,65532,2,PETROL,4.65
Honda,City,2015.0,24416,1,PETROL,7.86
Hyundai,Grand i10,2015.0,65039,2,PETROL,3.51
Maruti,Swift,2017.0,51872,1,PETROL,5.44
Honda,City,2014.0,88646,1,PETROL,4.9
Maruti,Ciaz,2021.0,80323,1,PETROL,5.64
Hyundai,Grand i10,2018.0,53576,1,PETROL,6.63
Hyundai,Verna,2017.0,32152,1,PETROL,7.36
Honda,City,2019.0,52478,1,PETROL,16.3
Hyundai,VENUE,2021.0,6845,1,PETROL,10.39
Renault,TRIBER,2021.0,9003,1,PETROL,7.9
Maruti,Alto K10,2018.0,37107,2,PETROL,3.42
Tata,PUNCH,2021.0,24354,1,PETROL,8.39
Maruti,Baleno,2020.0,39723,1,PETROL,6.49
Maruti,Swift,2017.0,56662,1,PETROL,4.94
Maruti,Ciaz,2019.0,29410,1,PETROL,10.11
Maruti,Ciaz,2016.0,37220,1,PETROL,8.32
Maruti,Wagon R 1.0,2017.0,30338,2,PETROL,4.01
Maruti,New Wagon-R,2021.0,52256,1,CNG,5.81
Maruti,Swift,2016.0,97062,2,DIESEL,4.54
Tata,NEXON,2021.0,32324,1,DIESEL,9.51
Maruti,S PRESSO,2021.0,42954,1,PETROL,4.88
Maruti,Celerio,2016.0,26922,2,PETROL,4.33
Maruti,IGNIS,2018.0,20034,1,PETROL,5.62
Hyundai,VENUE,2020.0,48553,1,PETROL,10.84
Hyundai,Elite i20,2016.0,40756,1,PETROL,6.12
Maruti,Ciaz,2016.0,87544,2,PETROL,7.41
Maruti,Alto K10,2018.0,56156,1,PETROL,3.55
Renault,Kwid,2017.0,30879,1,PETROL,3.64
Mahindra,Bolero,2013.0,83078,2,DIESEL,4.11
Ford,FREESTYLE,2018.0,86349,1,DIESEL,5.69
Hyundai,AURA,2021.0,16726,1,PETROL,12.19
Tata,Tiago,2019.0,63190,1,PETROL,4.31
Hyundai,Elite i20,2016.0,58266,2,PETROL,6.22
Maruti,Alto K10,2014.0,49198,1,PETROL,2.57
Hyundai,Elite i20,2020.0,38241,1,PETROL,6.8965
Tata,Tiago,2019.0,37419,1,PETROL,5.33
Hyundai,Verna,2016.0,75389,1,DIESEL,8.132
Hyundai,Eon,2014.0,36765,1,PETROL,2.72
Volkswagen,Vento,2016.0,48079,2,PETROL,8.01
Hyundai,i10,2016.0,57891,2,PETROL,3.97
Maruti,Dzire,2019.0,91629,1,PETROL,5.21
Mahindra,Kuv100,2016.0,103614,1,PETROL,2.86
Maruti,IGNIS,2017.0,41089,3,PETROL,5.22
Hyundai,Grand i10,2017.0,23851,1,PETROL,4.16
Maruti,Celerio,2015.0,82969,2,PETROL,3.52
Maruti,Wagon R 1.0,2015.0,26677,1,PETROL,3.11
Skoda,Rapid,2021.0,24385,1,PETROL,5.64
Hyundai,Verna,2011.0,97106,1,PETROL,5.11
Volkswagen,Vento,2019.0,4332,1,PETROL,12.63
Hyundai,i10,2011.0,63386,1,PETROL,2.65
Ford,Ecosport,2017.0,41247,1,PETROL,7.76
Maruti,IGNIS,2017.0,34281,1,PETROL,5.23
Toyota,Fortuner,2022.0,5830,1,PETROL,33.0
Honda,Amaze,2018.0,53230,1,PETROL,8.8
Maruti,IGNIS,2018.0,46177,1,PETROL,5.61
Maruti,Baleno,2017.0,43199,1,PETROL,5.64
Toyota,Glanza,2019.0,48210,1,PETROL,7.04
Renault,Kiger,2021.0,32673,1,PETROL,8.63
KIA,SONET,2021.0,11487,1,PETROL,9.89
Maruti,Wagon R,2010.0,87778,1,PETROL,1.79
Hyundai,Elite i20,2020.0,40556,1,PETROL,7.23
Maruti,Wagon R Stingray,2013.0,44439,2,PETROL,3.1
Maruti,Baleno,2019.0,29008,2,PETROL,7.62
Maruti,Baleno,2018.0,19443,1,PETROL,6.08
Maruti,Baleno,2020.0,47484,2,PETROL,6.06
Mahindra,MARAZZO,2021.0,19661,1,DIESEL,13.3135
Honda,BR-V,2018.0,116428,1,PETROL,8.09
Tata,Tiago,2021.0,15897,1,PETROL,6.27
Mahindra,XUV500,2018.0,50965,1,DIESEL,10.45
Maruti,Baleno,2018.0,20578,2,PETROL,6.16
Hyundai,i20,2010.0,77875,1,PETROL,2.63
Hyundai,NEW SANTRO,2019.0,39957,1,CNG,5.31
Hyundai,Verna,2017.0,44199,1,PETROL,7.17
Datsun,Go,2020.0,38170,1,PETROL,5.63
Mahindra,Kuv100,2016.0,61281,1,PETROL,4.31
Honda,City,2013.0,96837,1,DIESEL,8.09
Maruti,New Wagon-R,2019.0,8834,1,PETROL,5.54
Maruti,Alto K10,2016.0,69898,1,PETROL,3.3
Maruti,Vitara Brezza,2021.0,29589,1,PETROL,8.05
Honda,Amaze,2019.0,110974,1,PETROL,4.51
Maruti,Swift,2015.0,91933,1,PETROL,5.71
Maruti,Dzire,2021.0,29581,1,PETROL,6.94
Maruti,IGNIS,2018.0,54907,2,PETROL,4.84
Hyundai,VENUE,2019.0,79087,1,PETROL,9.87
Maruti,Baleno,2017.0,98974,1,PETROL,5.26
Maruti,Baleno,2019.0,85888,2,DIESEL,6.82
Maruti,Baleno,2017.0,28566,1,PETROL,5.78
Honda,City,2018.0,68344,2,PETROL,8.56
Renault,TRIBER,2021.0,18132,1,PETROL,6.92
Maruti,Ciaz,2016.0,49716,2,PETROL,5.28
Honda,Amaze,2015.0,31738,1,PETROL,5.2825
Volkswagen,Polo,2020.0,45322,1,PETROL,5.14
Maruti,Wagon R 1.0,2015.0,43349,3,PETROL,3.78
Maruti,IGNIS,2018.0,64570,1,PETROL,4.9
Toyota,Glanza,2020.0,38634,1,PETROL,7.17
Renault,Kwid,2016.0,64950,1,PETROL,2.19
Maruti,Swift,2017.0,65034,1,PETROL,5.59
Maruti,Vitara Brezza,2017.0,51441,1,DIESEL,8.74
Maruti,Alto,2020.0,53508,1,PETROL,3.27
Hyundai,GRAND I10 NIOS,2021.0,36657,1,PETROL,6.69
Hyundai,Grand i10,2014.0,33372,1,PETROL,4.63
Hyundai,Elite i20,2016.0,51276,2,PETROL,5.67
Toyota,URBAN CRUISER,2021.0,58765,1,PETROL,9.29
Honda,City,2018.0,20081,1,PETROL,5.68
Hyundai,Eon,2013.0,33119,1,PETROL,1.91
Honda,City,2020.0,17622,2,PETROL,11.02
Hyundai,Grand i10,2019.0,9443,1,PETROL,5.51
Maruti,Celerio,2018.0,20339,1,PETROL,4.99
Maruti,Alto 800,2013.0,31201,1,PETROL,2.15
Tata,Tiago,2016.0,46138,1,PETROL,4.18
Maruti,Swift Dzire,2016.0,27306,1,DIESEL,9.64
Maruti,Dzire,2019.0,29251,1,DIESEL,7.15
Maruti,Baleno,2017.0,82756,1,PETROL,5.89
Maruti,Baleno,2019.0,42891,1,PETROL,6.65
Hyundai,Xcent,2017.0,22424,1,PETROL,6.12
Maruti,Swift Dzire,2015.0,86730,1,PETROL,4.03
Maruti,New Wagon-R,2021.0,95966,1,CNG,5.33
Honda,Jazz,2016.0,76504,1,PETROL,5.4
Maruti,Wagon R 1.0,2015.0,42824,1,PETROL,3.29
Hyundai,Grand i10,2017.0,78399,1,PETROL,4.79
Maruti,Baleno,2017.0,39860,2,PETROL,6.83
Hyundai,NEW I20,2022.0,8096,1,PETROL,7.16
Honda,Jazz,2017.0,57183,1,PETROL,5.46
Maruti,S Cross,2020.0,28121,1,PETROL,9.85
Hyundai,Elite i20,2015.0,98611,1,DIESEL,5.677
Maruti,Alto 800,2018.0,63178,1,PETROL,3.0
Maruti,Ciaz,2020.0,42718,1,PETROL,7.94
Tata,Tiago,2018.0,41363,1,PETROL,5.43
Maruti,Swift,2017.0,47899,2,PETROL,5.87
Hyundai,Elite i20,2019.0,9350,1,PETROL,7.36
Maruti,IGNIS,2018.0,97644,1,PETROL,6.31
Hyundai,NEW I20,2021.0,22423,1,PETROL,7.03
Renault,Kiger,2021.0,16264,1,PETROL,8.52
Tata,TIGOR,2018.0,43401,1,PETROL,6.01
Maruti,Celerio,2020.0,40334,1,CNG,5.1
Maruti,Wagon R 1.0,2011.0,47816,2,PETROL,2.0175
Hyundai,Eon,2014.0,55042,3,PETROL,2.63
Toyota,Glanza,2020.0,21627,1,PETROL,7.32
Maruti,Swift,2015.0,88737,1,PETROL,3.65
Renault,TRIBER,2019.0,31085,1,PETROL,5.1975
Maruti,Alto,2019.0,25486,2,PETROL,3.82
Renault,Kwid,2017.0,43880,2,PETROL,2.34
Honda,City,2017.0,63157,2,PETROL,7.85
Skoda,Rapid,2013.0,91618,2,PETROL,3.62
Renault,Kwid,2016.0,101471,2,PETROL,2.68
Maruti,Baleno,2017.0,39961,1,PETROL,4.98
Renault,Kwid,2016.0,13103,1,PETROL,3.77
Hyundai,Grand i10,2017.0,34006,1,PETROL,4.9
Maruti,Alto,2020.0,10423,1,PETROL,3.92
Hyundai,Elite i20,2018.0,41245,2,PETROL,5.79
Hyundai,Elite i20,2017.0,29937,2,PETROL,5.82
Hyundai,NEW SANTRO,2018.0,17570,1,PETROL,4.43
Tata,Tiago,2018.0,40534,2,PETROL,5.67
Honda,City,2012.0,50971,1,PETROL,5.54
Mahindra,XUV500,2016.0,91242,2,DIESEL,6.88
Maruti,Celerio,2020.0,49984,1,CNG,6.11
Hyundai,Elite i20,2020.0,28342,2,PETROL,6.45
Honda,WR-V,2019.0,50923,1,PETROL,7.56
Volkswagen,Vento,2010.0,64623,2,PETROL,3.48
Hyundai,Xcent,2014.0,24103,1,PETROL,6.03
Honda,WR-V,2018.0,48394,1,DIESEL,7.52
Maruti,S Cross,2020.0,6133,1,PETROL,9.11
Hyundai,Elite i20,2019.0,10064,2,PETROL,7.58
Hyundai,Grand i10,2017.0,21520,1,PETROL,5.12
Maruti,Alto,2019.0,3315,2,PETROL,3.89
Toyota,Etios,2013.0,63020,1,DIESEL,6.7
Maruti,Wagon R 1.0,2012.0,95778,3,CNG,2.12
Maruti,IGNIS,2021.0,42950,1,PETROL,6.76
Ford,Ecosport,2016.0,96841,1,DIESEL,4.73
Mahindra,Thar,2021.0,12452,1,PETROL,14.17
Honda,WR-V,2017.0,59930,2,PETROL,7.77
Maruti,Dzire,2017.0,53873,1,DIESEL,7.81
Hyundai,Elite i20,2018.0,40965,1,PETROL,5.12
Hyundai,Grand i10,2016.0,28423,1,PETROL,4.55
Maruti,Celerio,2017.0,36810,1,PETROL,4.82
Maruti,Celerio,2015.0,42994,1,PETROL,3.66
Honda,City,2016.0,70547,1,PETROL,7.06
Maruti,Celerio X,2020.0,20796,1,PETROL,4.34
Maruti,Alto 800,2015.0,44787,1,PETROL,2.84
Maruti,Swift,2012.0,97763,2,PETROL,4.25
Renault,Kiger,2021.0,7327,1,PETROL,8.92
Honda,Brio,2012.0,60611,2,PETROL,3.26
Hyundai,Eon,2015.0,42121,2,PETROL,3.06
Renault,Kwid,2017.0,24530,1,PETROL,3.9
Maruti,Swift,2018.0,49848,1,PETROL,5.73
Maruti,Wagon R 1.0,2015.0,84897,1,PETROL,3.74
Maruti,Swift,2014.0,40064,1,PETROL,4.33
Hyundai,NEW I20,2022.0,17325,1,PETROL,7.21
Maruti,Swift,2016.0,39115,1,PETROL,5.28
Hyundai,NEW SANTRO,2019.0,62135,1,PETROL,4.95
Renault,Kwid,2016.0,57344,1,PETROL,2.87
Hyundai,i10,2013.0,81873,2,PETROL,3.21
Maruti,Swift,2014.0,58358,1,PETROL,4.99
Mahindra,TUV300,2017.0,49678,2,DIESEL,7.46
Maruti,Alto 800,2016.0,46671,1,PETROL,2.53
KIA,SELTOS,2019.0,41610,1,PETROL,11.74
Maruti,Baleno,2018.0,59126,1,PETROL,6.97
Maruti,Alto 800,2016.0,91603,2,PETROL,2.94
Hyundai,Grand i10,2018.0,22450,1,PETROL,5.16
Toyota,Corolla Altis,2010.0,85954,2,PETROL,2.336
Maruti,Alto,2020.0,16722,1,PETROL,3.19
Hyundai,Elite i20,2016.0,40335,1,PETROL,6.5
Hyundai,Creta,2020.0,60328,2,PETROL,11.01
Maruti,Swift,2016.0,46195,2,PETROL,5.44
Hyundai,Verna,2018.0,46631,1,PETROL,7.54
Renault,Duster,2020.0,30191,1,PETROL,10.34
Maruti,Vitara Brezza,2018.0,70921,2,DIESEL,7.87
Maruti,Celerio,2017.0,33221,1,PETROL,4.62
Maruti,Wagon R 1.0,2014.0,40698,2,CNG,3.1665
Maruti,Dzire,2017.0,38846,1,PETROL,6.8
Hyundai,Eon,2016.0,44583,2,PETROL,3.45
Datsun,Redi Go,2017.0,9743,1,PETROL,2.66
Maruti,Alto 800,2019.0,57216,1,PETROL,3.18
Tata,TIGOR,2022.0,45237,2,PETROL,4.4
Hyundai,Grand i10,2015.0,82375,2,PETROL,3.63
Maruti,Wagon R 1.0,2014.0,68119,2,PETROL,3.15
Honda,City,2018.0,69542,3,PETROL,4.97
Hyundai,Grand i10,2016.0,54586,1,PETROL,5.91
Hyundai,NEW I20,2021.0,77648,1,DIESEL,8.84
Hyundai,Verna,2013.0,97451,1,PETROL,5.17
Maruti,IGNIS,2019.0,47844,2,PETROL,5.27
Maruti,Alto 800,2018.0,55479,1,PETROL,3.18
Hyundai,NEW SANTRO,2020.0,63783,1,PETROL,4.45
Hyundai,NEW SANTRO,2019.0,27275,2,PETROL,5.28
Maruti,Swift,2013.0,69069,2,DIESEL,4.68
Honda,Amaze,2018.0,37455,1,PETROL,5.94
Maruti,Ertiga,2014.0,64384,2,DIESEL,7.38
Maruti,Wagon R 1.0,2016.0,41116,1,PETROL,3.36
Hyundai,i10,2015.0,41874,2,PETROL,3.39
Hyundai,Verna,2016.0,104996,2,PETROL,6.34
Honda,City,2010.0,31004,1,DIESEL,5.39
Hyundai,i20,2013.0,87796,1,PETROL,4.37
Hyundai,VENUE,2020.0,22101,1,PETROL,9.56
Maruti,Alto,2019.0,51290,1,PETROL,3.33
Hyundai,Grand i10,2015.0,63143,1,PETROL,3.69
Maruti,Alto,2011.0,59433,2,PETROL,1.53
Datsun,Redi Go,2021.0,7685,1,PETROL,3.52
Hyundai,Xcent,2017.0,23420,1,PETROL,5.05
Tata,NEXON,2018.0,72855,1,DIESEL,7.73
Maruti,Swift,2011.0,60216,1,PETROL,3.24
Maruti,Ciaz,2018.0,18628,1,PETROL,6.15
Maruti,IGNIS,2020.0,46001,2,PETROL,5.8
Maruti,Swift,2012.0,66346,1,PETROL,4.65
Hyundai,Elite i20,2018.0,55117,2,PETROL,5.08
Maruti,Celerio,2022.0,9649,1,PETROL,6.88
Maruti,S PRESSO,2021.0,29235,1,PETROL,4.73
Renault,Kwid,2022.0,19410,1,PETROL,4.66
Honda,Brio,2014.0,64312,1,PETROL,4.23
Maruti,Alto K10,2018.0,53237,1,PETROL,3.37
Maruti,Alto 800,2018.0,26047,2,PETROL,3.07
Jeep,Compass,2019.0,84927,1,DIESEL,17.18
Maruti,Swift,2016.0,62648,1,PETROL,5.06
Maruti,Ritz,2013.0,54782,1,PETROL,4.06
Maruti,Swift,2018.0,47142,1,PETROL,5.82
Renault,Kwid,2016.0,37235,2,PETROL,3.31
Honda,Jazz,2010.0,90448,2,PETROL,3.37
Honda,City,2014.0,70331,2,DIESEL,7.0
Tata,ALTROZ,2020.0,22143,1,PETROL,7.4
Honda,WR-V,2017.0,86605,1,PETROL,6.93
Toyota,Etios,2011.0,48489,1,PETROL,2.7
Maruti,Celerio,2018.0,25683,1,CNG,4.78
Hyundai,Verna,2018.0,83672,1,DIESEL,6.63
Maruti,Swift,2020.0,21826,1,PETROL,5.49
Hyundai,GRAND I10 NIOS,2020.0,16792,1,PETROL,6.45
Tata,PUNCH,2022.0,3348,1,PETROL,8.1
Maruti,Celerio,2016.0,38082,2,PETROL,4.61
Maruti,Baleno,2016.0,36594,1,PETROL,4.99
Maruti,Swift,2011.0,82091,3,PETROL,3.05
Hyundai,Eon,2017.0,48993,1,PETROL,3.11
Hyundai,Grand i10,2018.0,37365,1,PETROL,5.16
Maruti,Baleno,2017.0,79456,1,PETROL,6.39
Maruti,Vitara Brezza,2017.0,94127,1,DIESEL,9.19
Maruti,Alto 800,2018.0,18486,1,PETROL,3.11
Hyundai,Elite i20,2015.0,51865,2,PETROL,5.5
Maruti,Wagon R 1.0,2011.0,47640,2,PETROL,2.05
Hyundai,Grand i10,2016.0,79736,1,PETROL,4.46
Maruti,Alto,2021.0,16415,1,PETROL,3.38
Honda,Brio,2013.0,64551,1,PETROL,3.09
Honda,Jazz,2016.0,90773,2,PETROL,6.07
Hyundai,NEW SANTRO,2019.0,53515,1,PETROL,5.69
Honda,City,2015.0,20478,1,PETROL,8.07
Maruti,Alto K10,2011.0,52946,2,PETROL,1.9965
Honda,Jazz,2017.0,60442,2,PETROL,5.71
Maruti,S Cross,2020.0,33861,1,PETROL,9.65
Hyundai,NEW SANTRO,2021.0,41054,1,CNG,6.01
Hyundai,Grand i10,2015.0,42280,2,PETROL,4.74
Maruti,Baleno,2018.0,101696,2,DIESEL,6.06
Hyundai,Eon,2018.0,17550,1,PETROL,3.69
